Time 	 VoltageL1 	 VoltageL2 	 VoltageL3 	 VoltageR1 	 VoltageR2 	 VoltageR3 	 CurrentL1 	 CurrentL2 	 CurrentL3 	 CurrentR1 	 CurrentR2 	 CurrentR3 	 Gyrot SPI Gyro Angle 	 SPI Gyro Rate 	 Analog Gyro Angle 	 Analog Gyro Rate 	 Left Encoder Position 	 Left Encoder Rate 	 Right Encoder Position 	 Right Encoder Rate 	 Lift Voltage 	 Lift Current 	 Lift Position 	 Lift Rate
73.821264	0.0859375	0.0859375	0.0859375	-11	-11	-11	6.375	2.375	1.25	19.875	13.875	13	-0.024409003	1.77E-04	0	0	-90.57839939	-5.666428246	-172.2095429	-4.883367781	0	1.25	0	0
73.921037	0.094140625	0.094140625	0.094140625	-0.094140625	-0.094140625	-0.094140625	0.75	2.5	1.375	17.75	11.75	12.625	-0.024378556	-6.74E-04	0	0	-96.00707149	-6.127195168	-174.8736135	-3.300517996	0	1.25	0	0
74.021225	0.094921875	0.094921875	0.094921875	-0.094921875	-0.094921875	-0.094921875	0.625	2.375	1.375	0.25	1	0.5	-0.024442834	-0.001525933	0	0	-97.85432797	-5.212875351	-176.6957372	-2.005801024	0	1.125	0	0
74.12162	0.094921875	0.094921875	0.094921875	-0.094921875	-0.094921875	-0.094921875	0.625	2	1	0.25	1	0.5	-0.024500347	-8.45E-04	0	0	-98.4826465	-4.049108567	-177.3491885	-1.251305874	0	1.125	0	0
74.221707	0.094921875	0.094921875	0.094921875	-0.094921875	-0.094921875	-0.094921875	0.625	2	1	0.25	1	0.5	-0.024595073	-8.45E-04	0	0	-98.49521288	-2.755145652	-177.3491885	-0.108908545	0	1.125	0	0
74.322853	0.086328125	0.086328125	0.086328125	-11.05	-11.05	-11.05	0.625	2.125	1	0.25	1	0.5	-0.02459169	8.58E-04	0	0	-100.9456551	-1.720638891	-177.3491885	0	0	1.125	0	0
74.422213	0.084765625	0.084765625	0.084765625	-10.85	-10.85	-10.85	1	2.25	1	22.75	22	22.375	-0.024392088	0.004775129	0	0	-107.4047696	-1.899022119	-177.537684	-0.863403695	0	1.25	0	0
74.521844	0.084765625	0.084765625	0.084765625	-10.85	-10.85	-10.85	0.875	2.125	0.875	24.25	19.25	18.875	-0.023999649	0.004093933	0	0	-114.6806982	-2.812178383	-177.977507	-0.931101315	0	1.25	0	0
74.622581	11.06289063	11.06289063	11.06289063	-11.15	-11.15	-11.15	0.75	2.25	0.875	23.5	17.625	17	-0.023566614	0.005456325	0	0	-122.3210516	-3.965132519	-178.9702503	-1.074699709	0	1.25	0	0
74.721863	10.65	10.65	10.65	-0.083203125	-0.083203125	-0.083203125	14	12.625	11.125	10.625	7.75	7.125	-0.023441439	3.47E-04	0	0	-129.0566262	-5.099067645	-185.5173294	-2.109765225	0	1.25	0	0
74.822127	3.32109375	3.32109375	3.32109375	-3.065625	-3.065625	-3.065625	23.5	23.875	23.625	0.25	1	0.625	-0.023282434	0.001198851	0	0	-132.135387	-5.212040561	-193.4969747	-4.106845	0	1.25	0	0
74.956354	0.082421875	0.082421875	0.082421875	-10.55	-10.55	-10.55	1.5	2.75	1.5	0.25	1.125	0.625	-0.022981339	5.18E-04	0	0	-141.2585721	-5.160403856	-199.5665317	-4.151165951	0	1.25	0	0
75.021891	0.085546875	0.085546875	0.085546875	-10.95	-10.95	-10.95	1.5	2.75	1.5	21	16.25	15.875	-0.022913677	-6.74E-04	0	0	-145.5939699	-5.305035669	-200.7100715	-3.177036263	0	1.25	0	0
75.121735	0.0859375	0.0859375	0.0859375	-11	-11	-11	0.625	2.25	0.875	20.125	14.125	14.75	-0.022981339	-6.74E-04	0	0	-153.9254737	-5.434929639	-202.3311333	-1.881863634	0	1.125	0	0
75.221999	0.087890625	0.087890625	0.087890625	-11.25	-11.25	-11.25	0.625	2.25	1	19.75	12.375	13.75	-0.02291706	0.001198851	0	0	-162.4454729	-5.716805602	-203.6129031	-1.32010358	0	1.125	0	0
75.321863	0.08828125	0.08828125	0.08828125	-11.3	-11.3	-11.3	0.75	2.375	1	18.375	12	12.25	-0.02278512	0.001539449	0	0	-171.1162687	-6.646717027	-204.4045844	-0.3469503	0	1.125	0	0
75.423178	4.791015625	4.791015625	4.791015625	-11.15	-11.15	-11.15	0.75	2.125	1	18	11.875	12.25	-0.022639647	0.002050346	0	0	-179.8498962	-7.058458148	-204.6307791	NaN	0	1.125	0	0
75.522007	11.25	11.25	11.25	-11.25	-11.25	-11.25	6.25	6.25	5	18	11.125	12.25	-0.022406213	0.002561242	0	0	-188.0683026	-7.078416173	-207.7975045	NaN	0	1.375	0	0
75.622835	1.8375	1.8375	1.8375	-11.2	-11.2	-11.2	31.75	29.75	28.25	18.75	11.875	11.375	-0.022345318	-0.001185335	0	0	-196.7642311	-7.122709519	-211.3160883	NaN	0	1.125	0	0
75.725119	11.4	11.4	11.4	-11.4	-11.4	-11.4	1	2	0.875	16.875	10.25	10	-0.022311487	0.001028552	0	0	-206.2644073	-7.259214799	-212.6481235	-3.702890541	0	1.125	0	0
75.822989	10.1	10.1	10.1	-10.1	-10.1	-10.1	14.875	27.625	26	12	6.25	7	-0.022064521	0.003412737	0	0	-214.6713092	-7.237501479	-218.9564416	-5.033543957	0	1.25	0	0
75.923997	4.64453125	4.64453125	4.64453125	-10.25	-10.25	-10.25	20.875	21.75	22.25	13.75	7	7.75	-0.021831088	0.003242438	0	0	-223.4677686	-7.254090747	-226.3580339	#NAME?	0	1.5	0	0
76.024927	7.803125	7.803125	7.803125	-11.35	-11.35	-11.35	19.125	21	21.5	16	8.625	7.75	-0.021688998	0.00136915	0	0	-233.244405	-7.48391076	-231.007591	#NAME?	0	1.125	0	0
76.125865	10.4	10.4	10.4	-10.4	-10.4	-10.4	8.25	4.875	3.625	13.375	5.75	6.625	-0.021533376	0.00290184	0	0	-243.1844041	-7.691276611	-236.8760861	#NAME?	0	1.25	0	0
76.257621	10.5	10.5	10.5	-10.5	-10.5	-10.5	18.875	19.125	20.625	9.75	3.625	4.625	-0.021323624	0.00136915	0	0	-256.0021022	-7.757356457	-247.8088285	-4.866414953	0	1.25	0	0
76.348118	0.09453125	0.09453125	0.09453125	-0.09453125	-0.09453125	-0.09453125	10.75	13.125	14.125	9.125	3.25	4.125	-0.021195067	0.002050346	0	0	-264.710597	-7.94010549	-254.5444032	#NAME?	0	1.125	0	0
76.448891	0.0953125	0.0953125	0.0953125	-0.0953125	-0.0953125	-0.0953125	0.625	2	0.625	0.625	1.25	0.875	-0.021259345	-5.04E-04	0	0	-269.6994461	-7.301418666	-257.3592702	#NAME?	0	1.125	0	0
76.547802	0.0953125	0.0953125	0.0953125	-0.0953125	-0.0953125	-0.0953125	0.625	2.375	1	0.25	1	0.5	-0.021303326	3.47E-04	0	0	-272.1750211	-6.106907576	-258.2137834	#NAME?	0	1.125	0	0
76.648526	0.095703125	0.095703125	0.095703125	-0.095703125	-0.095703125	-0.095703125	0.625	2	1.25	0.125	1	0.5	-0.021303326	-3.34E-04	0	0	-273.5824546	-4.696819785	-258.3520135	-0.999838576	0	1.125	0	0
76.748249	0.095703125	0.095703125	0.095703125	-0.095703125	-0.095703125	-0.095703125	0.625	2	0.75	0.125	1	0.5	-0.02137437	-8.45E-04	0	0	-274.1982068	-3.188432201	-258.3268807	NaN	0	1.125	0	0
76.847956	0.095703125	0.095703125	0.095703125	-0.095703125	-0.095703125	-0.095703125	0.625	2.125	1	0.125	1	0.5	-0.021414968	-5.04E-04	0	0	-274.2359059	-1.578075078	-258.3394471	NaN	0	1.125	0	0
76.948741	3.3359375	3.3359375	3.3359375	-0.0953125	-0.0953125	-0.0953125	0.625	2	0.875	0.125	1	0.5	-0.021425117	-0.001015036	0	0	-274.1982068	-0.756906305	-258.3143143	NaN	0	1.125	0	0
77.049633	5.462109375	5.462109375	5.462109375	-0.092578125	-0.092578125	-0.092578125	4.625	4.625	2.125	0.25	1	0.5	-0.021401435	6.88E-04	0	0	-274.2610387	-0.35055302	-259.3824559	-0.175929189	0	1.125	0	0
77.149442	9.8296875	9.8296875	9.8296875	-0.091015625	-0.091015625	-0.091015625	10.875	8.625	7.75	0.375	1	0.625	-0.021418351	-1.64E-04	0	0	-274.8390917	-0.21045665	-261.7574999	-0.573652703	0	1.25	0	0
77.249156	9.3515625	9.3515625	9.3515625	-0.08203125	-0.08203125	-0.08203125	24.875	25.625	20.375	0.5	1.125	0.75	-0.021255962	0.00136915	0	0	-275.6684722	-0.24430546	-267.0730747	#NAME?	0	1.25	0	0
77.348902	10.3125	10.3125	10.3125	-0.0859375	-0.0859375	-0.0859375	21.25	19.875	19.375	0.375	1	0.75	-0.021161236	0.001880047	0	0	-276.5481181	-0.386724327	-273.8714812	#NAME?	0	1.25	0	0
77.449663	10.68203125	10.68203125	10.68203125	-0.08828125	-0.08828125	-0.08828125	16.75	16.375	19.375	0.375	1	0.75	-0.021151086	-1.64E-04	0	0	-277.4277641	-0.534563981	-281.7505955	#NAME?	0	1.25	0	0
77.55028	7.9421875	7.9421875	7.9421875	-0.086328125	-0.086328125	-0.086328125	15.875	18.375	17.125	0.25	1	0.625	-0.021032678	6.88E-04	0	0	-278.2320118	-0.660310634	-289.4412144	-5.378435412	0	1.25	0	0
77.649437	2.765625	2.765625	2.765625	-0.0921875	-0.0921875	-0.0921875	14.5	17.25	18	0.25	1	0.5	-0.020965016	5.18E-04	0	0	-278.7597993	-0.652779274	-295.6615678	-5.148137436	0	1.25	0	0
77.749572	1.4296875	1.4296875	1.4296875	-3.240625	-3.240625	-3.240625	3.875	4.125	4.75	0.25	1	0.5	-0.020860141	0.00136915	0	0	-278.646702	-0.492166671	-300.4996205	-4.368655181	0	1.125	0	0
77.849786	3.375	3.375	3.375	-4.21875	-4.21875	-4.21875	1.25	2.125	0.875	0.875	1.5	0.875	-0.020853374	6.76E-06	0	0	-278.8980294	-0.391635706	-304.3197972	-3.951848537	0	1.125	0	0
77.951081	3.51796875	3.51796875	3.51796875	-2.684765625	-2.684765625	-2.684765625	2.125	3	1.125	4.25	4.875	3.75	-0.02068422	0.001028552	0	0	-279.6017462	-0.359920929	-307.7001509	-3.697982464	0	1.125	0	0
78.049311	2.752734375	2.752734375	2.752734375	-0.094921875	-0.094921875	-0.094921875	2.625	2.625	2.25	1.5	2.125	1.25	-0.02058611	1.77E-04	0	0	-280.2300647	-0.335888274	-310.7537789	-3.162639111	0	1.125	0	0
78.14987	1.334375	1.334375	1.334375	-4.003125	-4.003125	-4.003125	1.875	2.375	1	0.25	1	0.5	-0.020488001	0.001198851	0	0	-280.5944894	-0.309909313	-313.267053	-2.197948033	0	1.125	0	0
78.250164	1.0140625	1.0140625	1.0140625	-4.3328125	-4.3328125	-4.3328125	1.125	2.125	0.75	2.375	2.25	2.25	-0.020315463	0.001198851	0	0	-282.1527194	-0.586369466	-314.7750175	-1.508776154	0	1.125	0	0
78.35027	1.960546875	1.960546875	1.960546875	-2.9875	-2.9875	-2.9875	0.75	2	0.75	4.25	3.625	3.5	-0.020200438	0.001709748	0	0	-283.7109494	-0.804186557	-315.8054599	-0.836031061	0	1.125	0	0
78.450432	4.1421875	4.1421875	4.1421875	-0.94140625	-0.94140625	-0.94140625	1.25	2	0.75	3.5	3	2.375	-0.020105711	-1.64E-04	0	0	-285.0178519	-0.903722166	-316.7730704	-1.169424567	0	1.125	0	0
78.549797	6.21328125	6.21328125	6.21328125	-4.236328125	-4.236328125	-4.236328125	3.25	2.875	1.5	0.875	1.5	1.125	-0.020156458	-6.74E-04	0	0	-285.9728961	-0.95449538	-318.4569641	-1.692613185	0	1.125	0	0
78.649565	8.03359375	8.03359375	8.03359375	-4.0609375	-4.0609375	-4.0609375	15.5	15.5	6.125	1.625	2.375	1.5	-0.020004219	0.001539449	0	0	-287.8075862	-1.197445212	-321.7619196	-2.504725571	0	1.5	0	0
78.749736	8.765625	8.765625	8.765625	-0.0859375	-0.0859375	-0.0859375	17.625	14.125	11.625	3.375	2.625	2.375	-0.019882427	0.002220644	0	0	-289.6422763	-1.247710695	-327.0523616	-3.530119999	0	1.5	0	0
78.917413	8.72578125	8.72578125	8.72578125	-0.085546875	-0.085546875	-0.085546875	17.625	14.125	11.625	3.375	2.625	0.75	-0.019483222	0.003412737	0	0	-292.004754	-1.222378487	-337.7086439	-4.038365471	0	1.5	0	0
79.014877	8.12109375	8.12109375	8.12109375	-0.992578125	-0.992578125	-0.992578125	12.5	12.875	9.75	0.375	1	0.75	-0.019270088	0.001880047	0	0	-293.1608601	-1.203334684	-344.1300593	-4.676732867	0	1.25	0	0
79.114736	8.26171875	8.26171875	8.26171875	-0.091796875	-0.091796875	-0.091796875	8.125	7.75	10	0.5	1	0.75	-0.01915168	6.88E-04	0	0	-294.2541343	-1.228721292	-350.2750145	-4.647206276	0	1.125	0	0
79.215182	8.2265625	8.2265625	8.2265625	-0.09140625	-0.09140625	-0.09140625	8	10.125	8.375	0.375	1	0.75	-0.01900959	6.88E-04	0	0	-294.7442228	-1.002526621	-356.5205007	-4.588499746	0	1.25	0	0
79.314349	6.30703125	6.30703125	6.30703125	-3.01640625	-3.01640625	-3.01640625	7.875	9.125	7.625	0.5	1	0.75	-0.018904714	1.77E-04	0	0	-294.8321874	-0.709311306	-362.464394	-5.381960748	0	1.25	0	0
79.41514	3.765625	3.765625	3.765625	-5.554296875	-5.554296875	-5.554296875	4.75	4.125	4.875	1.875	2	0.625	-0.018715261	0.001709748	0	0	-295.498205	-0.583847066	-367.7674024	-5.221178902	0	1.25	0	0
79.516295	5.554296875	5.554296875	5.554296875	-0.094140625	-0.094140625	-0.094140625	2.875	2.875	3.375	6	5.25	5.625	-0.018532574	8.58E-04	0	0	-297.0815677	-0.650056435	-372.3415613	-4.976705873	0	1.25	0	0
79.615301	8.08828125	8.08828125	8.08828125	-0.09296875	-0.09296875	-0.09296875	4.875	3	1.5	4.25	3.75	2.625	-0.018424315	5.18E-04	0	0	-297.4836916	-0.531585601	-377.3304104	-4.09663682	0	1.125	0	0
79.714844	7.9265625	7.9265625	7.9265625	-1.5140625	-1.5140625	-1.5140625	9.625	7.875	10	0.375	1	0.625	-0.018363419	0.00136915	0	0	-297.7852844	-0.506960592	-382.809348	-4.274275719	0	1.25	0	0
79.815485	6.90859375	6.90859375	6.90859375	-1.8671875	-1.8671875	-1.8671875	9.875	9.5	7.25	1	1.5	0.875	-0.018214563	0.002561242	0	0	-298.4513021	-0.598035674	-388.1123564	-3.906169913	0	1.5	0	0
79.915632	6.79296875	6.79296875	6.79296875	-0.91796875	-0.91796875	-0.91796875	6.25	6.5	4.625	1.5	1.625	1.125	-0.018004812	0.002050346	0	0	-299.2052843	-0.614790835	-393.3022675	-3.846071006	0	1.25	0	0
80.015794	6.67734375	6.67734375	6.67734375	-0.90234375	-0.90234375	-0.90234375	6.25	5.25	6	1	1	0.75	-0.01783904	0.00290184	0	0	-299.8336029	-0.460873328	-398.3288157	-3.795297792	0	1.125	0	0
80.115945	6.90859375	6.90859375	6.90859375	-0.93359375	-0.93359375	-0.93359375	6.5	7	5	0.5	1.125	0.625	-0.017720632	8.58E-04	0	0	-300.449355	-0.493706674	-403.254833	-4.1718658	0	1.125	0	0
80.216303	6.16171875	6.16171875	6.16171875	-1.773828125	-1.773828125	-1.773828125	6.25	5.625	4.5	0.75	1	0.625	-0.017568393	0.003923634	0	0	-301.0776735	-0.542469068	-407.9923547	-3.710675767	0	1.25	0	0
80.316218	1.3125	1.3125	1.3125	-3.28125	-3.28125	-3.28125	5.5	4.25	4.375	0.875	1.25	0.875	-0.017230084	0.002561242	0	0	-301.7311248	-0.544647457	-412.4031508	NaN	0	1.125	0	0
80.416021	0.095703125	0.095703125	0.095703125	-0.095703125	-0.095703125	-0.095703125	2.5	4	3.625	1.25	1.5	1	-0.017074462	-5.04E-04	0	0	-302.5228062	-0.553025037	-415.0923541	NaN	0	1.125	0	0
80.516738	0.095703125	0.095703125	0.095703125	-0.095703125	-0.095703125	-0.095703125	0.625	2.5	1.25	0.25	1	0.5	-0.01709476	-6.74E-04	0	0	-302.5982044	-0.46070576	-416.3741239	NaN	0	1.125	0	0
80.616607	0.09609375	0.09609375	0.09609375	-0.09609375	-0.09609375	-0.09609375	0.625	2	1	0.125	1	0.5	-0.01714889	-5.04E-04	0	0	-302.5730717	-0.351797215	-416.6505841	#NAME?	0	1.125	0	0
80.716444	0.095703125	0.095703125	0.095703125	-0.095703125	-0.095703125	-0.095703125	0.625	2	0.75	0.125	1	0.5	-0.017175954	-6.74E-04	0	0	-302.5730717	-0.252261606	-416.6380177	-0.042311012	0	1.125	0	0
80.816433	-3.292913386	-3.292913386	-3.292913386	-0.09609375	-0.09609375	-0.09609375	0.625	2.125	0.875	0.125	1	0.5	-0.017175954	5.18E-04	0	0	-302.5730717	-0.142252974	-416.6380177	0.008462202	0	1.125	0	0
80.916418	-5.692913386	-5.692913386	-5.692913386	0.664173228	0.664173228	0.664173228	0.875	2.75	1.625	0.25	1	0.5	-0.017081228	8.58E-04	0	0	-302.4348416	0.016921054	-416.1981947	0.067697619	0	1.125	0	0
81.01636	-5.667716535	-5.667716535	-5.667716535	-0.0921875	-0.0921875	-0.0921875	9	12.125	12.625	0.375	1.125	1.125	-0.016885008	0.003242438	0	0	-301.8316558	0.134041287	-414.5268675	1.184708341	0	1.25	0	0
81.117253	-5.73976378	-5.73976378	-5.73976378	-0.093359375	-0.093359375	-0.093359375	9	12.125	12.625	0.625	1.25	0.875	-0.016837645	8.58E-04	0	0	-300.989709	0.258377851	-411.9758942	1.535889742	0	1.25	0	0
81.216313	-5.547637795	-5.547637795	-5.547637795	-0.090234375	-0.090234375	-0.090234375	5.25	6.75	6.75	0.375	1	0.75	-0.01667864	0.001709748	0	0	-300.1728949	0.402235293	-409.0730626	1.752453045	0	1.25	0	0
81.316234	-6.039370079	-6.039370079	-6.039370079	-0.0921875	-0.0921875	-0.0921875	4.375	7.375	8.625	0.375	1	0.75	-0.016654958	0.00136915	0	0	-299.3183817	0.54465416	-406.0320009	1.84130617	0	1.125	0	0
81.416338	-6.42519685	-6.42519685	-6.42519685	-0.28125	-0.28125	-0.28125	4.625	7.25	7.375	0.375	1	0.625	-0.016566998	0.001709748	0	0	-298.4764348	0.653562705	-402.7019127	2.733291386	0	1.125	0	0
81.51914	-4.183464567	-4.183464567	-4.183464567	-6.948046875	-6.948046875	-6.948046875	5.5	7.125	6.875	0.375	1	0.75	-0.0163065	0.004775129	0	0	-298.7026295	0.522003664	-399.2712935	3.178303679	0	1.25	0	0
81.618905	0.088671875	0.088671875	0.088671875	-5.231640625	-5.231640625	-5.231640625	2.625	4.875	4	15.625	13.75	13.125	-0.016184709	0.00136915	0	0	-301.127939	-0.038501821	-397.5120016	2.105787764	0	1.625	0	0
81.719831	0.09375	0.09375	0.09375	-5.4375	-5.4375	-5.4375	0.75	2	0.875	15.375	4.875	5.125	-0.016127196	0.001198851	0	0	-303.4904167	-0.572207063	-397.1978424	0.784429787	0	1.125	0	0
81.820779	0.09140625	0.09140625	0.09140625	-5.3015625	-5.3015625	-5.3015625	0.75	2	0.875	6.125	4.75	4.625	-0.015944509	0.002390943	0	0	-306.0036908	-1.125291637	-397.3486388	0.025132741	0	1.125	0	0
81.920917	0.0921875	0.0921875	0.0921875	-1.7515625	-1.7515625	-1.7515625	0.75	2	0.875	4.125	3.25	3.5	-0.015771971	6.76E-06	0	0	-308.2028057	-1.627946461	-397.4994353	-0.050778396	0	1.125	0	0
82.020433	0.0953125	0.0953125	0.0953125	-0.0953125	-0.0953125	-0.0953125	0.625	2	0.875	0.875	1.25	1	-0.01583625	-6.74E-04	0	0	-309.6228056	-1.833860054	-397.4994353	-0.025645654	0	1.125	0	0
82.120283	0.0953125	0.0953125	0.0953125	-0.0953125	-0.0953125	-0.0953125	0.625	2	0.875	0.125	1	0.5	-0.015843016	-1.64E-04	0	0	-310.1254604	-1.489844518	-397.4617362	0.008462202	0	1.125	0	0
82.220231	1.14375	1.14375	1.14375	-0.0953125	-0.0953125	-0.0953125	0.625	2.125	0.875	0.125	1	0.5	-0.015870081	-3.34E-04	0	0	-310.1380268	-1.108458919	-397.4617362	0.008462202	0	1.125	0	0
82.320048	1.4296875	1.4296875	1.4296875	-0.0953125	-0.0953125	-0.0953125	0.875	2	0.75	0.125	1	0.5	-0.015917444	-6.74E-04	0	0	-310.1254604	-0.689415632	-397.4617362	NaN	0	1.125	0	0
82.420507	2.01796875	2.01796875	2.01796875	-0.09609375	-0.09609375	-0.09609375	1.25	2	0.875	0.25	1	0.5	-0.01597834	-0.001015036	0	0	-310.1254604	-0.320802094	-397.4617362	NaN	0	1.125	0	0
82.520388	2.690625	2.690625	2.690625	-0.09609375	-0.09609375	-0.09609375	1.375	2	0.875	0.125	1	0.5	-0.016032469	-1.64E-04	0	0	-310.1254604	-0.083860426	-397.5748335	NaN	0	1.125	0	0
82.62025	4.25390625	4.25390625	4.25390625	-0.09453125	-0.09453125	-0.09453125	1.625	2.5	1.75	0.25	1	0.5	-0.016015554	-5.04E-04	0	0	-310.1757259	-0.008462202	-398.0146565	-0.093084227	0	1.125	0	0
82.742172	5.554296875	5.554296875	5.554296875	-0.094140625	-0.094140625	-0.094140625	6.375	4	2.5	0.375	1	0.625	-0.015981723	8.58E-04	0	0	-310.5150179	-0.048465341	-399.3466918	-0.257674064	0	1.125	0	0
82.841805	6.683984375	6.683984375	6.683984375	-0.094140625	-0.094140625	-0.094140625	10.25	10	8.875	0.5	1.125	0.75	-0.015971574	-3.34E-04	0	0	-311.1433364	-0.165751467	-401.4704084	-1.378311444	0	1.25	0	0
82.941447	6.240234375	6.240234375	6.240234375	-0.087890625	-0.087890625	-0.087890625	11.125	7.625	7.375	0.625	1.125	0.875	-0.015829484	0.001880047	0	0	-311.9601505	-0.299792753	-404.4360719	-2.525362983	0	1.25	0	0
83.042474	6.406640625	6.406640625	6.406640625	-0.090234375	-0.090234375	-0.090234375	9.625	7.625	6	0.5	1.125	0.75	-0.015761822	6.88E-04	0	0	-312.927761	-0.457390801	-407.9169565	-3.160632609	0	1.25	0	0
83.142083	6.628515625	6.628515625	6.628515625	-0.093359375	-0.093359375	-0.093359375	8.375	7.375	8.5	0.5	1.125	0.75	-0.015721225	1.77E-04	0	0	-313.8576725	-0.609795067	-411.6491686	-3.293869123	0	1.25	0	0
83.241427	6.587109375	6.587109375	6.587109375	-0.090234375	-0.090234375	-0.090234375	8.75	6.5	6.625	0.5	1	0.625	-0.015663712	-1.64E-04	0	0	-314.6870529	-0.695371012	-415.5070444	-4.190862581	0	1.25	0	0
83.342569	6.67734375	6.67734375	6.67734375	-0.090234375	-0.090234375	-0.090234375	8.25	9.25	5.375	0.375	1	0.625	-0.015660329	-8.45E-04	0	0	-315.4410352	-0.710881978	-419.5911148	-4.243794521	0	1.125	0	0
83.44224	5.0625	5.0625	5.0625	-0.09375	-0.09375	-0.09375	6.75	5.5	6.5	0.375	1	0.75	-0.015629882	-3.34E-04	0	0	-316.0819201	-0.685749236	-423.3861587	-4.241722145	0	1.25	0	0
83.54186	4.536328125	4.536328125	4.536328125	-0.092578125	-0.092578125	-0.092578125	3.625	3.5	2.5	0.375	1	0.625	-0.01556222	8.58E-04	0	0	-316.5343094	-0.604311011	-426.5780169	-3.256998098	0	1.125	0	0
83.641575	4.59375	4.59375	4.59375	-0.09375	-0.09375	-0.09375	3.375	3.375	2.375	0.25	1	0.5	-0.015487792	0.001198851	0	0	-316.7982032	-0.485417067	-429.4682821	-3.111672724	0	1.125	0	0
83.742	4.6703125	4.6703125	4.6703125	-0.0953125	-0.0953125	-0.0953125	3.5	3.75	2.375	0.25	1	0.5	-0.015386299	0.001539449	0	0	-316.9741324	-0.384886102	-432.0569545	-3.004772656	0	1.125	0	0
83.841337	4.1765625	4.1765625	4.1765625	-1.8984375	-1.8984375	-1.8984375	4.5	3.375	2.625	0.25	1	0.625	-0.015359234	3.47E-04	0	0	-317.1626279	-0.285599332	-434.3440339	-2.483311018	0	1.125	0	0
83.941727	3.3609375	3.3609375	3.3609375	-4.574609375	-4.574609375	-4.574609375	3.75	3.25	2.375	0.5	1.125	2.875	-0.01519008	0.002220644	0	0	-318.1679376	-0.352619975	-436.3295205	-1.971347771	0	1.125	0	0
84.138863	3.28125	3.28125	3.28125	-2.625	-2.625	-2.625	2.875	2.75	1.5	3.5	3.75	3.375	-0.015112269	-0.001015036	0	0	-321.5105922	-0.554309554	-440.0240334	-1.477109982	0	1.125	0	0
84.237312	5.5078125	5.5078125	5.5078125	-0.091796875	-0.091796875	-0.091796875	2.25	2.375	1.375	1.25	1.625	1.125	-0.015176547	-6.74E-04	0	0	-323.0059903	-0.771522077	-442.1728828	-1.094724209	0	1.125	0	0
84.33913	6.1359375	6.1359375	6.1359375	-0.09296875	-0.09296875	-0.09296875	6.875	6.375	3.75	0.625	1.125	0.75	-0.015305105	-0.001355634	0	0	-324.0238663	-0.902278038	-445.0003162	-1.809324658	0	1.125	0	0
84.439158	7.25	7.25	7.25	-1.63125	-1.63125	-1.63125	8.625	6.125	7.375	0.375	1.125	0.625	-0.015369384	-0.001185335	0	0	-325.1297069	-1.061452066	-448.4058026	-1.87320011	0	1.25	0	0
84.537996	7.375	7.375	7.375	-1.659375	-1.659375	-1.659375	11.875	11.125	6.5	1	1.25	0.875	-0.015511473	-0.002377428	0	0	-326.7130696	-1.150527972	-452.5652713	-2.953744845	0	1.25	0	0
84.637116	7.375	7.375	7.375	-1.659375	-1.659375	-1.659375	9.25	7.25	8	0.875	1.125	0.75	-0.015538538	6.76E-06	0	0	-328.7362553	-1.219628871	-457.1771293	-3.022015751	0	1.25	0	0
84.73835	7.40625	7.40625	7.40625	-1.66640625	-1.66640625	-1.66640625	8.75	6.625	8.375	0.75	1	0.75	-0.015727991	-0.002377428	0	0	-331.0861666	-1.338340896	-462.2790758	-3.710071324	0	1.125	0	0
84.839478	7.40625	7.40625	7.40625	-1.66640625	-1.66640625	-1.66640625	8.625	8.625	6	0.625	1.125	0.75	-0.015809185	-0.001866531	0	0	-333.6622726	-1.605395585	-467.644916	-3.821202493	0	1.125	0	0
84.937654	7.96171875	7.96171875	7.96171875	-0.092578125	-0.092578125	-0.092578125	7.125	7.25	6.25	0.625	1.125	0.625	-0.015910678	-0.001866531	0	0	-336.2132458	-1.848516388	-472.9856236	-5.146933001	0	1.125	0	0
85.037849	9.213671875	9.213671875	9.213671875	-0.089453125	-0.089453125	-0.089453125	9.75	10.5	8.75	0.375	1	0.625	-0.01589038	0.00136915	0	0	-337.8971394	-1.868349027	-479.2185434	-5.290272348	0	1.25	0	0
85.138625	9.796875	9.796875	9.796875	-0.0890625	-0.0890625	-0.0890625	11.75	14	9.875	0.375	1	0.625	-0.01570431	0.00136915	0	0	-338.9527146	-1.695586043	-486.6075693	-6.029319234	0	1.25	0	0
85.23775	6.416015625	6.416015625	6.416015625	-0.087890625	-0.087890625	-0.087890625	10.875	9.375	15.625	0.375	1	0.625	-0.015592668	6.88E-04	0	0	-339.7192632	-1.444706629	-493.5567722	-6.159533533	0	1.25	0	0
85.338353	6.7296875	6.7296875	6.7296875	-0.0921875	-0.0921875	-0.0921875	4.75	4.75	5	0.25	1	0.625	-0.015585901	1.77E-04	0	0	-340.0711216	-1.071448096	-499.2619045	-5.87181865	0	1.125	0	0
85.437955	6.758203125	6.758203125	6.758203125	-0.092578125	-0.092578125	-0.092578125	5.25	6.5	4.375	0.375	1	0.625	-0.015541921	5.18E-04	0	0	-339.9203251	-0.618633917	-504.6151784	-6.025692576	0	1.125	0	0
85.537132	3.425390625	3.425390625	3.425390625	-6.943359375	-6.943359375	-6.943359375	5.25	5	5.75	0.25	1	0.5	-0.015497941	-1.64E-04	0	0	-339.8700596	-0.325333981	-509.6291603	-4.667509085	0	1.125	0	0
