Time 	 VoltageL1 	 VoltageL2 	 VoltageL3 	 VoltageR1 	 VoltageR2 	 VoltageR3 	 CurrentL1 	 CurrentL2 	 CurrentL3 	 CurrentR1 	 CurrentR2 	 CurrentR3 	 Gyrot SPI Gyro Angle 	 SPI Gyro Rate 	 Analog Gyro Angle 	 Analog Gyro Rate 	 Left Encoder Position 	 Left Encoder Rate 	 Right Encoder Position 	 Right Encoder Rate
13.534972	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	0.008752057051936962	-0.21251554107875253	9.750499812499998	1.6	0.0	0.0	0.0	0.0	
13.632602	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	0.0074698654699175936	-0.015479635526297188	9.924291699999996	1.7	0.0	0.0	0.0	0.0	
13.794082	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-1.4547292355364876E-4	-0.29579173625174365	10.237670412499996	1.975	0.0	0.0	0.0	0.0	
13.891242	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.0019215958274063374	0.23400835205740816	10.401803799999994	1.7875	0.0	0.0	0.0	0.0	
13.991653	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.012527586881840965	-0.2026382009559847	10.570594187499996	1.5	0.0	0.0	0.0	0.0	
14.091261	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.010078228820146971	0.20573872343017602	10.744425849999995	1.8	0.0	0.0	0.0	0.0	
14.190868	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.0015832867028629683	0.12314372412772066	10.918091512499995	1.6625	0.0	0.0	0.0	0.0	
14.29291	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-1.6915456227168464E-5	-0.0040696046948239745	11.103414249999998	1.625	0.0	0.0	0.0	0.0	
14.391668	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	7.950264426769178E-4	0.2595531972024975	11.265094562499996	2.2375	0.0	0.0	0.0	0.0	
14.491727	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	0.013731967365215359	0.1292744869625421	11.451672450000002	1.4	0.0	0.0	0.0	0.0	
14.591642	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	0.011925396640153766	-0.09807463482875255	11.612041812500003	2.0	0.0	0.0	0.0	0.0	
14.691645	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	0.0018708494587248322	-0.21183434520821687	11.790479112500002	1.775	0.0	0.0	0.0	0.0	
14.792197	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	0.011962610643853537	-0.1048865935341097	11.957349787500002	1.5375	0.0	0.0	0.0	0.0	
14.892122	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.004080008041993033	0.008191920974818884	12.138246862499997	1.7125	0.0	0.0	0.0	0.0	
14.992258	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	0.0015460726991631975	-0.07014560413678826	12.311941124999997	1.6375	0.0	0.0	0.0	0.0	
15.091215	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.010639821966888964	-0.18884398457763651	12.4832341375	1.7875	0.0	0.0	0.0	0.0	
15.191414	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.02559646836295132	-0.3039660866981722	12.657627537500002	1.4375	0.0	0.0	0.0	0.0	
15.292305	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.030515483033811908	0.041570518631068885	12.828451037499997	1.8875	0.0	0.0	0.0	0.0	
15.391643	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.029889611153406676	-0.01564993449393112	13.0082529	1.75	0.0	0.0	0.0	0.0	
15.491227	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.022588900245760768	0.23741433141008675	13.183087287500003	1.925	0.0	0.0	0.0	0.0	
15.591318	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.021367604306159204	-0.14558804679861861	13.357444637500004	2.0	0.0	0.0	0.0	0.0	
15.691645	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.01780182613347209	0.08210167292794389	13.528998825000006	1.7	0.0	0.0	0.0	0.0	
15.792107	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.033184742026459095	0.09078692027727425	13.7055150625	1.775	0.0	0.0	0.0	0.0	
15.891394	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.03681818202405488	-0.025356975649065045	13.875850100000003	1.9375	0.0	0.0	0.0	0.0	
15.991963	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.040762866416230566	0.01330089000383674	14.047926062500004	1.6125	0.0	0.0	0.0	0.0	
16.091961	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.03510972094511087	-0.028933253969377546	14.224661437500004	1.675	0.0	0.0	0.0	0.0	
16.191387	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.038628135840361906	-0.06844261446044898	14.393288475	1.625	0.0	0.0	0.0	0.0	
16.292163	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.03758614373676832	0.18683553802280994	14.570128425	1.675	0.0	0.0	0.0	0.0	
16.391408	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.033813996998109754	-0.0631633464637972	14.732772549999998	1.575	0.0	0.0	0.0	0.0	
16.491696	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.04656825099339479	-0.311629540241699	14.906261012499998	1.6875	0.0	0.0	0.0	0.0	
16.592009	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.056497623798742666	-0.1573386755653597	15.080546675	1.8625	0.0	0.0	0.0	0.0	
16.691835	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.04347948868631382	0.03305557024937246	15.241186337499995	1.8	0.0	0.0	0.0	0.0	
16.79133	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.04862517047061846	-0.010200367529645402	15.418533174999999	1.3875	0.0	0.0	0.0	0.0	
16.891877	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.06258042185803245	-0.06776141858991326	15.592690962499995	1.7375	0.0	0.0	0.0	0.0	
16.99239	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.07084531377062696	0.0015502612370956684	15.769015887499993	1.6375	0.0	0.0	0.0	0.0	
17.091421	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.0652158499382253	0.2025030430451314	15.946828987499986	1.8625	0.0	0.0	0.0	0.0	
17.191307	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.0627055962341135	0.18990091944022067	16.114860924999984	1.775	0.0	0.0	0.0	0.0	
17.29163	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.07209029134894657	0.004445343686872455	16.286587012499986	1.7	0.0	0.0	0.0	0.0	
17.391883	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.054626774340017836	0.3326114543174528	16.457290874999988	1.5375	0.0	0.0	0.0	0.0	
17.49121	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.03724445152097952	0.265513661069685	16.63175933749998	1.5375	0.0	0.0	0.0	0.0	
17.591682	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.037795895393985215	0.13268046631522065	16.80394004999998	1.9125	0.0	0.0	0.0	0.0	
17.692009	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.02555925435925155	0.08329376570138139	16.977562887499985	1.825	0.0	0.0	0.0	0.0	
17.791906	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.010616140328170928	0.24865406327392606	17.15046733749999	1.5375	0.0	0.0	0.0	0.0	
17.892042	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.012930174740047574	0.17763939377057783	17.313321899999988	1.8375	0.0	0.0	0.0	0.0	
17.992093	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.008413747927393593	0.28526834131522066	17.48751248749999	1.675	0.0	0.0	0.0	0.0	
18.091302	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.017568392837537167	-0.23806038622384185	17.661710162499986	1.6625	0.0	0.0	0.0	0.0	
18.191609	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.01364062390158865	-0.06588812994594005	17.843033649999995	1.75	0.0	0.0	0.0	0.0	
18.291859	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.00622150480035256	0.12212193032191711	18.0126438625	1.775	0.0	0.0	0.0	0.0	
18.392184	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.009127580180180103	0.05587563191231888	-0.0035104373760722566	1.5	0.0	0.0	0.0	0.0	
18.492358	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.75	0.125	1.0	0.5	-0.017724015034827116	0.0947037965328546	0.0016564988742229156	1.6125	0.0	0.0	0.0	0.0	
18.592665	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.016807197307314586	0.18445135247593494	-8.343646720358495E-4	1.725	0.0	0.0	0.0	0.0	
18.69249	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.021107106280260808	0.1364270436031671	0.0036425000023183286	1.6	0.0	0.0	0.0	0.0	
18.792654	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.03203449100301164	0.08312346673374746	-0.004614452223032897	1.625	0.0	0.0	0.0	0.0	
18.892452	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.026492987542991245	0.06541237409981888	-0.007984504717618104	1.775	0.0	0.0	0.0	0.0	
19.068463	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.030924837074509385	-0.14507714989571682	-0.010511392280345467	1.8125	0.0	0.0	0.0	0.0	
19.171242	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.04004226798095319	0.030671384702497452	-0.003178367519210382	1.675	0.0	0.0	0.0	0.0	
19.26949	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.03926415699450343	0.10219695110874746	-0.0011192263819357253	1.7375	0.0	0.0	0.0	0.0	
19.369576	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.05387234499228613	-0.10148061418143113	0.001653208825710511	1.7875	0.0	0.0	0.0	0.0	
19.470152	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.06887635466578455	0.009894910651158169	-0.003667634679394857	1.6875	0.0	0.0	0.0	0.0	
19.569389	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.07449228613320448	-0.2198383966870115	-0.004792094059795925	1.775	0.0	0.0	0.0	0.0	
19.669239	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.07882602601860504	0.03612095166678317	-0.0027333709221513446	1.775	0.0	0.0	0.0	0.0	
19.769961	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.07469188851668507	-0.10318360385777042	-0.004064339354172113	1.7875	0.0	0.0	0.0	0.0	
19.870107	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.08685071845277376	0.0458279928219171	-0.002809957413471965	1.8875	0.0	0.0	0.0	0.0	
19.970928	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.09845472142461133	0.04429530211321175	-0.008792647579764789	1.825	0.0	0.0	0.0	0.0	
20.071271	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.09729770421867301	-0.1299205417762972	-0.006868869441924446	1.775	0.0	0.0	0.0	0.0	
20.171998	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.09889452328651771	-0.10284300592250255	-0.009380766969147714	1.6125	0.0	0.0	0.0	0.0	
20.271139	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.11120220923740548	0.028798096058524243	-0.009381210205018198	1.9375	0.0	0.0	0.0	0.0	
20.371394	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.11175365311041116	-0.08853789264125256	-0.012414896692731589	1.55	0.0	0.0	0.0	0.0	
20.472035	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.11601634807965763	-0.1096549646278597	-0.015537046564761826	1.8125	0.0	0.0	0.0	0.0	
20.571753	-0.2799212598425197	-0.2799212598425197	-0.2799212598425197	-0.09257812500000001	-0.09257812500000001	-0.09257812500000001	0.625	2.0	0.625	0.125	1.0	0.5	-0.12475487276661286	-0.09517955237897577	-0.017096030796561176	1.4875	0.0	0.0	0.0	0.0	
20.671931	-0.2799212598425197	-0.2799212598425197	-0.2799212598425197	-0.09257812500000001	-0.09257812500000001	-0.09257812500000001	0.625	2.0	0.625	0.125	1.0	0.5	-0.1194873996974726	0.1803641772527207	-0.02403012643208123	1.275	0.0	0.0	0.0	0.0	
20.77127	-0.2799212598425197	-0.2799212598425197	-0.2799212598425197	-0.09257812500000001	-0.09257812500000001	-0.09257812500000001	0.625	2.0	0.625	0.125	1.0	0.5	-0.11888182636453995	0.13489435289446175	-0.028294301078775112	1.9375	0.0	0.0	0.0	0.0	
20.871276	-0.2799212598425197	-0.2799212598425197	-0.2799212598425197	-0.09257812500000001	-0.09257812500000001	-0.09257812500000001	0.625	2.0	0.625	0.125	1.0	0.5	-0.12985995745597229	-0.045281954862234686	-0.031583152062893034	1.6375	0.0	0.0	0.0	0.0	
20.972106	-0.2811023622047244	-0.2811023622047244	-0.2811023622047244	-0.09296875	-0.09296875	-0.09296875	0.625	2.0	0.625	0.125	1.0	0.5	-0.11956182770487213	-0.025697573584332906	-0.033695558573513654	1.65	0.0	0.0	0.0	0.0	
