Time 	 VoltageL1 	 VoltageL2 	 VoltageL3 	 VoltageR1 	 VoltageR2 	 VoltageR3 	 CurrentL1 	 CurrentL2 	 CurrentL3 	 CurrentR1 	 CurrentR2 	 CurrentR3 	 Gyrot SPI Gyro Angle 	 SPI Gyro Rate 	 Analog Gyro Angle 	 Analog Gyro Rate 	 Left Encoder Position 	 Left Encoder Rate 	 Right Encoder Position 	 Right Encoder Rate
14.612091	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.013975549934886582	0.20105415024113604	11.648066987500027	2.1125	0.0	0.0	0.0	0.0	
14.711858	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.01736202427156571	-0.048604136310203244	11.831936037500027	1.8625	0.0	0.0	0.0	0.0	
14.811783	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.016387693992880807	0.0023152550123414	12.003281112500026	1.85	0.0	0.0	0.0	0.0	
14.912442	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.03255548705480842	-0.05950327023877468	12.166206437500021	1.725	0.0	0.0	0.0	0.0	
15.011904	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.02338730977968312	0.2780292836116718	12.34756126250002	1.8125	0.0	0.0	0.0	0.0	
15.112758	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.018126602893033725	0.10091835727238604	12.510138812500024	1.4125	0.0	0.0	0.0	0.0	
15.213117	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.028042443333399874	-0.047752641472033605	12.680164750000024	1.6875	0.0	0.0	0.0	0.0	
15.31343	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.03240663104000934	0.18436485141301104	12.864612250000025	1.8	0.0	0.0	0.0	0.0	
15.448222	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.03298175655173307	-0.24955691811823896	13.084990987500031	1.675	0.0	0.0	0.0	0.0	
15.513068	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.039818983958754564	-0.21958429981466754	13.196191212500032	1.4625	0.0	0.0	0.0	0.0	
15.613228	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.04733282961486279	-0.17275208371533718	13.375365462500032	1.65	0.0	0.0	0.0	0.0	
15.713855	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.03314414493151389	0.0012934612065378288	13.545297925000032	1.7125	0.0	0.0	0.0	0.0	
15.813816	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.024381938605840623	-0.02919005399993539	13.716813637500024	1.9125	0.0	0.0	0.0	0.0	
15.913433	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.04000167088600798	-0.018290920071363955	13.889558787500027	1.6	0.0	0.0	0.0	0.0	
16.013037	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.04721103833002718	-0.09765023898877469	14.063426562500032	1.8875	0.0	0.0	0.0	0.0	
16.113664	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.04593561293049868	-0.14839933134368538	14.240606550000031	1.8125	0.0	0.0	0.0	0.0	
