Time 	 VoltageL1 	 VoltageL2 	 VoltageL3 	 VoltageR1 	 VoltageR2 	 VoltageR3 	 CurrentL1 	 CurrentL2 	 CurrentL3 	 CurrentR1 	 CurrentR2 	 CurrentR3 	 Gyrot SPI Gyro Angle 	 SPI Gyro Rate 	 Analog Gyro Angle 	 Analog Gyro Rate 	 Left Encoder Position 	 Left Encoder Rate 	 Right Encoder Position 	 Right Encoder Rate
14.225897	-0.18818897637795273	-0.18818897637795273	-0.18818897637795273	-0.093359375	-0.093359375	-0.093359375	0.625	2.0	0.75	0.125	1.0	0.5	0.11169275746799337	-0.06257067902484581	10.946203412500022	1.7375	0.0	0.0	0.0	0.0	
14.327573	-0.18818897637795273	-0.18818897637795273	-0.18818897637795273	-0.093359375	-0.093359375	-0.093359375	0.625	2.0	0.75	0.125	1.0	0.5	0.12130750278751591	0.21654932892716314	11.12039388750002	1.5125	0.0	0.0	0.0	0.0	
14.428011	-0.18740157480314962	-0.18740157480314962	-0.18740157480314962	-0.09296875	-0.09296875	-0.09296875	0.625	2.0	0.75	0.125	1.0	0.5	0.13140603015513552	0.3488716267787257	11.291789500000014	1.7875	0.0	0.0	0.0	0.0	
14.526351	-0.18740157480314962	-0.18740157480314962	-0.18740157480314962	-0.09296875	-0.09296875	-0.09296875	0.625	2.0	0.75	0.125	1.0	0.5	0.14637282582493416	-0.03413075142997973	11.464745625000013	1.3125	0.0	0.0	0.0	0.0	
14.625593	-0.18740157480314962	-0.18740157480314962	-0.18740157480314962	-0.09296875	-0.09296875	-0.09296875	0.625	2.0	0.75	0.125	1.0	0.5	0.1535991087251805	-0.08556103965542616	11.63509305000001	1.8125	0.0	0.0	0.0	0.0	
14.725868	-0.18740157480314962	-0.18740157480314962	-0.18740157480314962	-0.09296875	-0.09296875	-0.09296875	0.625	2.0	0.75	0.125	1.0	0.5	0.1542080651493586	-0.18552653365654223	11.809205662500013	1.6375	0.0	0.0	0.0	0.0	
14.826003	-0.18740157480314962	-0.18740157480314962	-0.18740157480314962	-0.09296875	-0.09296875	-0.09296875	0.625	2.0	0.75	0.125	1.0	0.5	0.14930596593472517	0.204968999128056	11.97623362500001	1.525	0.0	0.0	0.0	0.0	
14.926768	-0.18818897637795273	-0.18818897637795273	-0.18818897637795273	-0.093359375	-0.093359375	-0.093359375	0.625	2.0	0.75	0.125	1.0	0.5	0.16020290283626706	0.00844399047850241	12.15204648750001	2.0375	0.0	0.0	0.0	0.0	
15.025925	-0.18818897637795273	-0.18818897637795273	-0.18818897637795273	-0.093359375	-0.093359375	-0.093359375	0.625	2.0	0.75	0.125	1.0	0.5	0.18559638572449239	0.4348726054338596	12.319072562500011	1.5625	0.0	0.0	0.0	0.0	
15.12638	-0.18818897637795273	-0.18818897637795273	-0.18818897637795273	-0.093359375	-0.093359375	-0.093359375	0.625	2.0	0.75	0.125	1.0	0.5	0.18019358900553475	-0.06955293669783688	12.494377012500005	1.925	0.0	0.0	0.0	0.0	
15.226936	-0.18818897637795273	-0.18818897637795273	-0.18818897637795273	-0.093359375	-0.093359375	-0.093359375	0.625	2.0	0.75	0.125	1.0	0.5	0.18109349127682015	-0.017271153634220805	12.664480000000005	1.6625	0.0	0.0	0.0	0.0	
15.327093	-0.18818897637795273	-0.18818897637795273	-0.18818897637795273	-0.093359375	-0.093359375	-0.093359375	0.625	2.0	0.75	0.125	1.0	0.5	0.18350901842605977	0.11709473182894885	12.835376425000003	1.7625	0.0	0.0	0.0	0.0	
15.426715	-0.18818897637795273	-0.18818897637795273	-0.18818897637795273	-0.093359375	-0.093359375	-0.093359375	0.625	2.0	0.625	0.125	1.0	0.5	0.1899165932449112	0.10210842267716312	13.0093023	1.675	0.0	0.0	0.0	0.0	
15.526943	-0.18740157480314962	-0.18740157480314962	-0.18740157480314962	-0.09296875	-0.09296875	-0.09296875	0.625	2.0	0.75	0.125	1.0	0.5	0.2108511618716549	0.29710074061801134	13.181730212499994	1.4	0.0	0.0	0.0	0.0	
15.627229	-0.18740157480314962	-0.18740157480314962	-0.18740157480314962	-0.09296875	-0.09296875	-0.09296875	0.625	2.0	0.75	0.125	1.0	0.5	0.21518490175705543	0.02615508311243098	13.368117862499993	1.85	0.0	0.0	0.0	0.0	
15.726931	-0.18740157480314962	-0.18740157480314962	-0.18740157480314962	-0.09296875	-0.09296875	-0.09296875	0.625	2.0	0.75	0.125	1.0	0.5	0.2264032323269136	-0.03191686485073866	13.52433718749999	1.75	0.0	0.0	0.0	0.0	
15.827442	-0.18740157480314962	-0.18740157480314962	-0.18740157480314962	-0.09296875	-0.09296875	-0.09296875	0.625	2.0	0.625	0.125	1.0	0.5	0.24414077972672246	0.15949917476979705	13.696997399999988	1.7875	0.0	0.0	0.0	0.0	
15.927456	-0.18818897637795273	-0.18818897637795273	-0.18818897637795273	-0.093359375	-0.093359375	-0.093359375	0.625	2.0	0.625	0.125	1.0	0.5	0.2622606164372653	-0.06461426663645295	13.87469217499999	1.8125	0.0	0.0	0.0	0.0	
16.028343	-0.18818897637795273	-0.18818897637795273	-0.18818897637795273	-0.093359375	-0.093359375	-0.093359375	0.625	2.0	0.75	0.125	1.0	0.5	0.2670916707357446	0.12050071118162742	14.048568549999986	1.8	0.0	0.0	0.0	0.0	
16.128204	-0.18818897637795273	-0.18818897637795273	-0.18818897637795273	-0.093359375	-0.093359375	-0.093359375	0.625	2.0	0.75	0.125	1.0	0.5	0.26800510537201166	-0.10242063745118508	14.22229488749999	1.7375	0.0	0.0	0.0	0.0	
16.228367	-0.18818897637795273	-0.18818897637795273	-0.18818897637795273	-0.093359375	-0.093359375	-0.093359375	0.625	2.0	0.75	0.125	1.0	0.5	0.2773255217531816	0.2611676584472524	14.388208374999987	1.6375	0.0	0.0	0.0	0.0	
16.329371	-0.18818897637795273	-0.18818897637795273	-0.18818897637795273	-0.093359375	-0.093359375	-0.093359375	0.625	2.0	0.75	0.125	1.0	0.5	0.279825626183557	-0.06716875115096188	14.563473362499987	1.4875	0.0	0.0	0.0	0.0	
16.43028	-0.18740157480314962	-0.18740157480314962	-0.18740157480314962	-0.09296875	-0.09296875	-0.09296875	0.625	2.0	0.75	0.125	1.0	0.5	0.282633591917267	0.21859291653877028	14.74014822499999	1.7625	0.0	0.0	0.0	0.0	
16.530421	-0.18740157480314962	-0.18740157480314962	-0.18740157480314962	-0.09296875	-0.09296875	-0.09296875	0.625	2.0	0.75	0.125	1.0	0.5	0.2726940698381828	-0.03276835968890831	14.90813224999999	1.5375	0.0	0.0	0.0	0.0	
16.630228	-0.18740157480314962	-0.18740157480314962	-0.18740157480314962	-0.09296875	-0.09296875	-0.09296875	0.625	2.0	0.75	0.125	1.0	0.5	0.2797714967236301	0.018661928536538124	15.079872387499988	1.8875	0.0	0.0	0.0	0.0	
16.730195	-0.18740157480314962	-0.18740157480314962	-0.18740157480314962	-0.09296875	-0.09296875	-0.09296875	0.625	2.0	0.75	0.125	1.0	0.5	0.2806680159036701	-0.11604455486189938	15.250042874999979	1.7125	0.0	0.0	0.0	0.0	
16.830485	-0.18740157480314962	-0.18740157480314962	-0.18740157480314962	-0.09296875	-0.09296875	-0.09296875	0.625	2.0	0.75	0.125	1.0	0.5	0.2760399470799167	0.15132482432336847	15.420252162499985	1.5625	0.0	0.0	0.0	0.0	
16.930598	-0.18818897637795273	-0.18818897637795273	-0.18818897637795273	-0.093359375	-0.093359375	-0.093359375	0.625	2.0	0.75	0.125	1.0	0.5	0.2761888030947158	0.05731979418943991	15.58516693749998	1.5875	0.0	0.0	0.0	0.0	
17.030954	-0.18818897637795273	-0.18818897637795273	-0.18818897637795273	-0.093359375	-0.093359375	-0.093359375	0.625	2.0	0.75	0.125	1.0	0.5	0.2573855819525953	-0.17173231727819405	15.757743037499981	2.0375	0.0	0.0	0.0	0.0	
17.13136	-0.18818897637795273	-0.18818897637795273	-0.18818897637795273	-0.093359375	-0.093359375	-0.093359375	0.625	2.0	0.75	0.125	1.0	0.5	0.2580249861979823	0.18436282404435061	15.939574049999978	1.8	0.0	0.0	0.0	0.0	
17.231169	-0.18818897637795273	-0.18818897637795273	-0.18818897637795273	-0.093359375	-0.093359375	-0.093359375	0.625	2.0	0.75	0.125	1.0	0.5	0.26488251215247643	0.1388929996860917	16.101054012499976	1.725	0.0	0.0	0.0	0.0	
17.331158	-0.18818897637795273	-0.18818897637795273	-0.18818897637795273	-0.093359375	-0.093359375	-0.093359375	0.625	2.0	0.75	0.125	1.0	0.5	0.2769601478986747	0.19509165900528816	16.275263312499966	1.7	0.0	0.0	0.0	0.0	
17.430654	-0.18740157480314962	-0.18740157480314962	-0.18740157480314962	-0.09296875	-0.09296875	-0.09296875	0.625	2.0	0.75	0.125	1.0	0.5	0.274497257471999	-0.08436894688198866	16.448131112499958	1.725	0.0	0.0	0.0	0.0	
17.531156	-0.18740157480314962	-0.18740157480314962	-0.18740157480314962	-0.09296875	-0.09296875	-0.09296875	0.625	2.0	0.75	0.125	1.0	0.5	0.2768789537087843	0.22012560724747562	16.61864929999995	1.6125	0.0	0.0	0.0	0.0	
17.630959	-0.18740157480314962	-0.18740157480314962	-0.18740157480314962	-0.09296875	-0.09296875	-0.09296875	0.625	2.0	0.75	0.125	1.0	0.5	0.2924276410727975	0.2642330398646632	16.783035912499948	1.6	0.0	0.0	0.0	0.0	
17.730698	-0.18740157480314962	-0.18740157480314962	-0.18740157480314962	-0.09296875	-0.09296875	-0.09296875	0.625	2.0	0.75	0.125	1.0	0.5	0.29242087489030666	0.1102827731235917	16.953209512499935	1.7	0.0	0.0	0.0	0.0	
17.830984	-0.18740157480314962	-0.18740157480314962	-0.18740157480314962	-0.09296875	-0.09296875	-0.09296875	0.625	2.0	0.75	0.125	1.0	0.5	0.28762026841303623	-0.23678652291435473	17.11790961249994	1.7625	0.0	0.0	0.0	0.0	
17.930894	-0.18740157480314962	-0.18740157480314962	-0.18740157480314962	-0.09296875	-0.09296875	-0.09296875	0.625	2.0	0.75	0.125	1.0	0.5	0.2878841495301801	0.27973024591935064	17.28342533749994	1.75	0.0	0.0	0.0	0.0	
18.031099	-0.18818897637795273	-0.18818897637795273	-0.18818897637795273	-0.093359375	-0.093359375	-0.093359375	0.625	2.0	0.75	0.125	1.0	0.5	0.26932451095773086	-0.1724135131487297	17.453879174999944	1.925	0.0	0.0	0.0	0.0	
18.1309	-0.18818897637795273	-0.18818897637795273	-0.18818897637795273	-0.093359375	-0.093359375	-0.093359375	0.625	2.0	0.75	0.125	1.0	0.5	0.26973386499842833	-0.12558129704939938	17.628585974999947	2.025	0.0	0.0	0.0	0.0	
18.230621	-0.18818897637795273	-0.18818897637795273	-0.18818897637795273	-0.093359375	-0.093359375	-0.093359375	0.625	2.0	0.75	0.125	1.0	0.5	0.27156750045345335	0.238347596784306	17.80278616249995	1.6875	0.0	0.0	0.0	0.0	
18.331676	-0.18818897637795273	-0.18818897637795273	-0.18818897637795273	-0.093359375	-0.093359375	-0.093359375	0.625	2.0	0.75	0.125	1.0	0.5	0.2733334740835697	0.00810339254323455	17.97398206249995	1.45	0.0	0.0	0.0	0.0	
18.432705	-0.18740157480314962	-0.18740157480314962	-0.18740157480314962	-0.09296875	-0.09296875	-0.09296875	0.625	2.0	0.75	0.125	1.0	0.5	0.2544389094778226	-0.2836187390136851	-0.003926628156897101	1.9	0.0	0.0	0.0	0.0	
18.533466	-0.18740157480314962	-0.18740157480314962	-0.18740157480314962	-0.09296875	-0.09296875	-0.09296875	0.625	2.0	0.75	0.125	1.0	0.5	0.2736007382919591	0.0816725465610917	-0.006418064602115813	1.8625	0.0	0.0	0.0	0.0	
18.634185	-0.18740157480314962	-0.18740157480314962	-0.18740157480314962	-0.09296875	-0.09296875	-0.09296875	0.625	2.0	0.625	0.125	1.0	0.5	0.28314105560408204	0.23885849368720777	-0.009420443368735319	1.9375	0.0	0.0	0.0	0.0	
18.73394	-0.18740157480314962	-0.18740157480314962	-0.18740157480314962	-0.09296875	-0.09296875	-0.09296875	0.625	2.0	0.75	0.125	1.0	0.5	0.2616584261955781	0.009636083251939908	-0.012463830042122828	1.625	0.0	0.0	0.0	0.0	
18.833675	-0.18740157480314962	-0.18740157480314962	-0.18740157480314962	-0.09296875	-0.09296875	-0.09296875	0.625	2.0	0.75	0.125	1.0	0.5	0.2820381678580706	0.1257799791782792	-0.005525110871290615	1.5375	0.0	0.0	0.0	0.0	
19.059966	-0.18740157480314962	-0.18740157480314962	-0.18740157480314962	-0.09296875	-0.09296875	-0.09296875	0.625	2.0	0.625	0.125	1.0	0.5	0.28144274379887435	0.12901565956332384	0.010871230029798222	1.775	0.0	0.0	0.0	0.0	
19.16025	-0.18818897637795273	-0.18818897637795273	-0.18818897637795273	-0.093359375	-0.093359375	-0.093359375	0.625	2.0	0.75	0.125	1.0	0.5	0.27866522588637327	-0.025615803048283304	0.015453014330051137	2.025	0.0	0.0	0.0	0.0	
19.262011	-0.18818897637795273	-0.18818897637795273	-0.18818897637795273	-0.093359375	-0.093359375	-0.093359375	0.625	2.0	0.75	0.125	1.0	0.5	0.28843559340318575	0.10023513403318991	0.014758891532360024	1.7625	0.0	0.0	0.0	0.0	
19.361429	-0.18818897637795273	-0.18818897637795273	-0.18818897637795273	-0.093359375	-0.093359375	-0.093359375	0.625	2.0	0.75	0.125	1.0	0.5	0.2835334941885524	-0.053885431675515454	0.0180579650297022	1.9625	0.0	0.0	0.0	0.0	
