Time 	 VoltageL1 	 VoltageL2 	 VoltageL3 	 VoltageR1 	 VoltageR2 	 VoltageR3 	 CurrentL1 	 CurrentL2 	 CurrentL3 	 CurrentR1 	 CurrentR2 	 CurrentR3 	 Gyrot SPI Gyro Angle 	 SPI Gyro Rate 	 Analog Gyro Angle 	 Analog Gyro Rate 	 Left Encoder Position 	 Left Encoder Rate 	 Right Encoder Position 	 Right Encoder Rate 	 Lift Voltage 	 Lift Current
18.89769	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	-0.008059043465214667	1.5625	0.0	0.0	0.0	0.0	0.0	1.125
18.99619	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	-0.004743525734433673	1.7375	0.0	0.0	0.0	0.0	0.0	1.125
19.103502	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	-0.0053667323762716145	1.925	0.0	0.0	0.0	0.0	0.0	1.125
19.199126	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	-0.004644418419456312	1.575	0.0	0.0	0.0	0.0	0.0	1.125
19.301122	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	-0.003717746014067577	1.9375	0.0	0.0	0.0	0.0	0.0	1.125
19.383468	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	0.0024280500843523066	1.5625	0.0	0.0	0.0	0.0	0.0	1.125
19.495382	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	-3.1854195848653004E-4	1.4625	0.0	0.0	0.0	0.0	0.0	1.125
19.607482	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	2.595388368784417E-4	1.6375	0.0	0.0	0.0	0.0	0.0	1.125
19.781194	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	-0.006275309944718281	1.675	0.0	0.0	0.0	0.0	0.0	1.125
19.885677	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	-0.007229809253104222	1.475	0.0	0.0	0.0	0.0	0.0	1.125
19.985034	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	-0.008395701710665763	1.425	0.0	0.0	0.0	0.0	0.0	1.125
20.071641	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	-0.006033071850433509	1.575	0.0	0.0	0.0	0.0	0.0	1.125
20.169919	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	-0.006645188596279482	1.6	0.0	0.0	0.0	0.0	0.0	1.125
20.269981	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	-0.0049562013073147105	1.6	0.0	0.0	0.0	0.0	0.0	1.125
20.372502	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	-0.008076307646140693	1.625	0.0	0.0	0.0	0.0	0.0	1.125
20.472833	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	-0.003524333595540865	1.7875	0.0	0.0	0.0	0.0	0.0	1.125
20.569563	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	-0.002917980547000116	1.5	0.0	0.0	0.0	0.0	0.0	1.125
20.670168	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	-0.0024099321659454024	1.6	0.0	0.0	0.0	0.0	0.0	1.125
20.775599	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	0.010692721641405636	1.65	0.0	0.0	0.0	0.0	0.0	1.125
20.872113	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	0.0124929441855228	1.6	0.0	0.0	0.0	0.0	0.0	1.125
20.972805	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	0.01568649774954992	1.6625	0.0	0.0	0.0	0.0	0.0	1.125
21.073596	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	0.016249838643088044	1.7875	0.0	0.0	0.0	0.0	0.0	1.125
21.193152	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	0.012763444424031456	1.7375	0.0	0.0	0.0	0.0	0.0	1.125
21.282681	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	0.006159794962865889	1.45	0.0	0.0	0.0	0.0	0.0	1.125
21.388745	0.093359375	0.093359375	0.093359375	-0.093359375	-0.093359375	-0.093359375	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	0.00803747678939031	1.9875	0.0	0.0	0.0	0.0	0.0	1.125
21.483521	0.09062500000000001	0.09062500000000001	0.09062500000000001	-0.09062500000000001	-0.09062500000000001	-0.09062500000000001	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	0.007243289804495793	1.1125	0.0	0.0	0.0	0.0	0.0	1.125
21.583913	0.091015625	0.091015625	0.091015625	-0.091015625	-0.091015625	-0.091015625	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	0.005689911441768067	1.325	0.0	0.0	0.0	0.0	0.0	1.125
21.683344	0.091015625	0.091015625	0.091015625	-0.091015625	-0.091015625	-0.091015625	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	0.008633097457352391	1.1	0.0	0.0	0.0	0.0	0.0	1.125
21.78419	0.091015625	0.091015625	0.091015625	-0.091015625	-0.091015625	-0.091015625	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	0.01735689872104978	0.7625	0.0	0.0	0.0	0.0	0.0	1.125
21.882259	0.091015625	0.091015625	0.091015625	-0.091015625	-0.091015625	-0.091015625	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	0.019521910099148877	0.5375	-0.03769911184307752	0.0	0.0	0.0	0.0	1.125
21.985044	0.090234375	0.090234375	0.090234375	-0.090234375	-0.090234375	-0.090234375	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	0.014032326286391308	0.6125	-0.1382300767579509	-0.6213592233009708	0.0	0.0	0.0	1.125
