Time 	 VoltageL1 	 VoltageL2 	 VoltageL3 	 VoltageR1 	 VoltageR2 	 VoltageR3 	 CurrentL1 	 CurrentL2 	 CurrentL3 	 CurrentR1 	 CurrentR2 	 CurrentR3 	 Gyrot SPI Gyro Angle 	 SPI Gyro Rate 	 Analog Gyro Angle 	 Analog Gyro Rate 	 Left Encoder Position 	 Left Encoder Rate 	 Right Encoder Position 	 Right Encoder Rate 	 Lift Voltage 	 Lift Current
17.705205	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	15.936002487499978	1.1875	0.0	0.0	0.0	0.0	0.0	1.0
17.806988	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	16.101654512499977	1.55	0.0	0.0	0.0	0.0	0.0	1.125
17.910309	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	1.0	0.125	N/A	N/A	16.267399574999985	1.7125	0.0	0.0	0.0	0.0	0.0	1.0
18.004503	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	1.0	0.125	N/A	N/A	16.370176862499985	1.475	0.0	0.0	0.0	0.0	0.0	1.0
18.123199	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	16.612710787499978	1.725	0.0	0.0	0.0	0.0	0.0	1.0
18.220055	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	1.0	0.125	N/A	N/A	16.773628074999984	1.4875	0.0	0.0	0.0	0.0	0.0	1.0
18.322776	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	1.0	0.125	N/A	N/A	16.938311724999974	1.5625	0.0	0.0	0.0	0.0	0.0	1.125
18.421113	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	17.10354396249998	1.6125	0.0	0.0	0.0	0.0	0.0	1.0
18.510278	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	0.004068410091964798	1.9	0.0	0.0	0.0	0.0	0.0	1.0
18.608714	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	1.0	0.125	N/A	N/A	0.005131132027503581	1.55	0.0	0.0	0.0	0.0	0.0	1.0
18.725638	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	0.0035725417788527135	1.5	0.0	0.0	0.0	0.0	0.0	1.0
18.828954	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	0.005465349512820407	1.6875	0.0	0.0	0.0	0.0	0.0	1.125
18.923326	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	0.009743798996776076	1.75	0.0	0.0	0.0	0.0	0.0	1.0
19.021204	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	1.0	0.125	N/A	N/A	0.009074789646890853	1.6625	0.0	0.0	0.0	0.0	0.0	1.0
19.120994	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	0.00548120557852065	1.7375	0.0	0.0	0.0	0.0	0.0	1.0
19.230386	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	1.0	0.125	N/A	N/A	0.004961298412699497	1.825	0.0	0.0	0.0	0.0	0.0	1.0
19.312168	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	1.0	0.125	N/A	N/A	0.007190367247853785	1.7875	0.0	0.0	0.0	0.0	0.0	1.0
19.532433	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	0.01221556343837759	1.75	0.0	0.0	0.0	0.0	0.0	1.0
19.637019	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	0.019098913469927613	1.525	0.0	0.0	0.0	0.0	0.0	1.0
19.737437	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	1.0	0.125	N/A	N/A	0.020460980112769905	1.4625	0.0	0.0	0.0	0.0	0.0	1.0
19.833819	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	0.010535868986281848	1.45	0.0	0.0	0.0	0.0	0.0	1.0
19.939175	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	0.011265942211805338	1.8	0.0	0.0	0.0	0.0	0.0	1.125
20.033881	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	1.0	0.125	N/A	N/A	0.012315962782827188	1.5125	0.0	0.0	0.0	0.0	0.0	1.0
20.142857	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	1.0	0.125	N/A	N/A	0.010105592409976608	1.6875	0.0	0.0	0.0	0.0	0.0	1.125
20.234513	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	0.013642602740968495	1.5875	0.0	0.0	0.0	0.0	0.0	1.125
20.344415	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	1.0	0.125	N/A	N/A	0.02186663616160195	1.6375	0.0	0.0	0.0	0.0	0.0	1.0
20.444178	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	1.0	0.125	N/A	N/A	0.028615303008614916	1.8625	0.0	0.0	0.0	0.0	0.0	1.0
20.534895	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	1.0	0.125	N/A	N/A	0.03105964867547379	1.675	0.0	0.0	0.0	0.0	0.0	1.0
20.642121	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	0.029498986259066683	1.525	0.0	0.0	0.0	0.0	0.0	1.0
20.743353	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	0.029247310564782032	1.4875	0.0	0.0	0.0	0.0	0.0	1.0
20.843371	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	0.03287598889501284	1.75	0.0	0.0	0.0	0.0	0.0	1.0
20.943404	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	1.0	0.125	N/A	N/A	0.030998372214683455	1.6625	0.0	0.0	0.0	0.0	0.0	1.0
21.061006	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	1.0	0.125	N/A	N/A	0.03556274426786094	1.7875	0.0	0.0	0.0	0.0	0.0	1.0
21.157731	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	0.031811082947388464	1.3375	0.0	0.0	0.0	0.0	0.0	1.0
21.259551	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	0.037307498493794035	1.7375	0.0	0.0	0.0	0.0	0.0	1.0
21.372613	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	1.0	0.125	N/A	N/A	0.03504208107869751	1.775	0.0	0.0	0.0	0.0	0.0	1.125
21.457134	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	0.03329438525527703	1.4125	0.0	0.0	0.0	0.0	0.0	1.125
21.550891	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	0.024323374714054997	1.65	0.0	0.0	0.0	0.0	0.0	1.125
