Time 	 VoltageL1 	 VoltageL2 	 VoltageL3 	 VoltageR1 	 VoltageR2 	 VoltageR3 	 CurrentL1 	 CurrentL2 	 CurrentL3 	 CurrentR1 	 CurrentR2 	 CurrentR3 	 Gyrot SPI Gyro Angle 	 SPI Gyro Rate 	 Analog Gyro Angle 	 Analog Gyro Rate 	 Left Encoder Position 	 Left Encoder Rate 	 Right Encoder Position 	 Right Encoder Rate 	 Lift Voltage 	 Lift Current
49.875058	0.24843750000000003	0.24843750000000003	0.24843750000000003	-3.3125000000000004	-3.3125000000000004	-3.3125000000000004	0.875	2.125	0.5	4.25	4.75	0.125	N/A	N/A	-31.46603242579989	-29.0625	97.79149612094308	-23.647805586930506	148.30830599066695	72.14745136495296	0.0	1.0
49.962682	0.2578125	0.2578125	0.2578125	-0.0859375	-0.0859375	-0.0859375	0.625	1.875	0.5	4.25	4.75	0.125	N/A	N/A	-33.44793099034154	-11.775	98.40724828104669	0.3521944130694948	149.6780403876321	82.32926954677114	0.0	1.0
50.076829	0.25429687500000003	0.25429687500000003	0.25429687500000003	-0.08476562500000001	-0.08476562500000001	-0.08476562500000001	0.625	1.875	0.5	0.625	1.0	0.125	N/A	N/A	-34.07159806781663	8.2875	98.7088411757913	12.190251093231435	150.64565092493777	71.32792001910582	0.0	1.0
50.163376	0.24843750000000003	0.24843750000000003	0.24843750000000003	1.335433070866142	1.335433070866142	1.335433070866142	0.625	1.875	0.5	0.5	1.0	0.125	N/A	N/A	-33.6823260844909	3.3	98.80937214070617	13.767988540297376	150.758748260467	51.572324132838425	0.0	1.0
50.270486	0.22734374999999998	0.22734374999999998	0.22734374999999998	9.623622047244094	9.623622047244094	9.623622047244094	0.625	1.875	0.5	0.75	1.5	0.125	N/A	N/A	-33.07042261726496	14.6375	98.89733673500669	11.667324200695978	149.9293677999193	24.512308368847883	0.0	1.0
50.370899	0.18515625000000002	0.18515625000000002	0.18515625000000002	7.9	7.9	7.9	0.75	2.0	0.5	42.375	40.625	0.125	N/A	N/A	-29.510536821980292	52.65	98.78423939947746	6.741609914981694	147.0391025586167	-7.156263059723548	0.0	1.0
50.464251	0.20156250000000003	0.20156250000000003	0.20156250000000003	6.16220472440945	6.16220472440945	6.16220472440945	1.0	1.875	0.5	43.625	40.625	0.125	N/A	N/A	-23.681725566707602	68.1875	98.47008013411848	0.3354203598559691	143.04299670325048	-44.208487431096856	0.0	1.0
50.567476	0.23789062500000002	0.23789062500000002	0.23789062500000002	-0.23789062500000002	-0.23789062500000002	-0.23789062500000002	1.0	1.875	0.5	16.25	14.625	0.125	N/A	N/A	-16.449178656070927	73.675	97.85432797401488	-5.387625117916132	138.21751038733655	-79.64776523726275	0.0	1.0
50.665872	0.2578125	0.2578125	0.2578125	-0.2578125	-0.2578125	-0.2578125	1.0	2.0	0.5	4.875	4.25	0.125	N/A	N/A	-10.976205193080089	35.2875	96.9872484016241	-11.674277709987441	135.39007699910573	-98.66911170688509	0.0	1.0
50.765124	0.261328125	0.261328125	0.261328125	-0.261328125	-0.261328125	-0.261328125	1.0	1.875	0.5	0.5	0.875	0.125	N/A	N/A	-8.805976863078532	14.25	96.45946083582102	-15.504731783432172	133.9198116372257	-102.95873693108976	0.0	1.0
50.864472	0.263671875	0.263671875	0.263671875	-0.263671875	-0.263671875	-0.263671875	0.625	1.875	0.5	0.5	1.0	0.125	N/A	N/A	-8.403601662349935	1.35	96.23326616476255	-16.46473178343217	133.5176877775662	-87.27873693108977	0.0	1.0
50.963965	0.26484375000000004	0.26484375000000004	0.26484375000000004	-0.26484375000000004	-0.26484375000000004	-0.26484375000000004	0.625	1.875	0.5	0.5	1.0	0.125	N/A	N/A	-8.443842986282974	0.7875	96.28353164721999	-14.098946268710487	133.5553868894093	-59.72146205466595	0.0	1.0
51.064458	0.26484375000000004	0.26484375000000004	0.26484375000000004	-0.26484375000000004	-0.26484375000000004	-0.26484375000000004	0.625	1.875	0.5	0.5	1.0	0.125	N/A	N/A	-8.458391402906628	2.05	96.33379712967742	-9.743279634085857	133.60565237186674	-29.579387653051025	0.0	1.0
51.168741	0.26249999999999996	0.26249999999999996	0.26249999999999996	-0.26249999999999996	-0.26249999999999996	-0.26249999999999996	0.625	1.875	0.5	0.5	1.0	0.125	N/A	N/A	-8.455448480001943	1.1	96.33379712967742	-4.192259225922593	133.60565237186674	-11.293673367336734	0.0	1.0
51.277491	-2.3133858267716536	-2.3133858267716536	-2.3133858267716536	-0.26484375000000004	-0.26484375000000004	-0.26484375000000004	0.625	1.875	0.5	0.5	1.0	0.125	N/A	N/A	-8.47969624669981	-0.6125	96.04477060554716	-2.721403883507617	133.59308600125237	-2.2135139752507365	0.0	1.0
51.365218	-8.850000000000001	-8.850000000000001	-8.850000000000001	-0.20742187500000003	-0.20742187500000003	-0.20742187500000003	1.25	23.125	0.5	0.5	1.0	0.125	N/A	N/A	-9.536275664061092	-25.525	94.53680613182406	-12.155886642128305	133.40459044203698	-0.7569622511128048	0.0	1.0
