Time 	 VoltageL1 	 VoltageL2 	 VoltageL3 	 VoltageR1 	 VoltageR2 	 VoltageR3 	 CurrentL1 	 CurrentL2 	 CurrentL3 	 CurrentR1 	 CurrentR2 	 CurrentR3 	 Gyrot SPI Gyro Angle 	 SPI Gyro Rate 	 Analog Gyro Angle 	 Analog Gyro Rate 	 Left Encoder Position 	 Left Encoder Rate 	 Right Encoder Position 	 Right Encoder Rate 	 Lift Voltage 	 Lift Current
12.7871	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	7.865780425000008	1.45	0.0	0.0	0.0	0.0	0.0	1.0
12.886739	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	8.029368087500009	1.575	0.0	0.0	0.0	0.0	0.0	1.0
12.989675	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	8.195419787500008	1.45	0.0	0.0	0.0	0.0	0.0	1.0
13.08709	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	8.358007787500002	1.3875	0.0	0.0	0.0	0.0	0.0	1.0
13.188731	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	8.537002500000002	1.9125	0.0	0.0	0.0	0.0	0.0	1.0
13.288606	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	8.697106937500001	1.75	0.0	0.0	0.0	0.0	0.0	1.0
13.387838	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	8.862788087500002	1.55	0.0	0.0	0.0	0.0	0.0	1.0
13.489414	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	9.035879987500003	1.6375	0.0	0.0	0.0	0.0	0.0	1.0
13.591643	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	9.195459875000005	1.45	0.0	0.0	0.0	0.0	0.0	1.0
13.873296	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	9.660348875000006	1.8125	0.0	0.0	0.0	0.0	0.0	1.0
13.962629	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	9.8020901375	1.5875	0.0	0.0	0.0	0.0	0.0	1.0
14.068901	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	9.979786075000002	1.4125	0.0	0.0	0.0	0.0	0.0	1.0
14.155022	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	10.120477999999999	1.8375	0.0	0.0	0.0	0.0	0.0	1.0
14.259357	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	10.2918921875	1.8125	0.0	0.0	0.0	0.0	0.0	1.0
14.356676	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	10.45581405	1.7375	0.0	0.0	0.0	0.0	0.0	1.0
14.457637	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	10.624718775000002	1.6	0.0	0.0	0.0	0.0	0.0	1.0
14.561895	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	10.800001512500003	1.7875	0.0	0.0	0.0	0.0	0.0	1.0
14.655979	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	10.957383912500003	1.6625	0.0	0.0	0.0	0.0	0.0	1.0
14.757151	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	11.1235335	1.6125	0.0	0.0	0.0	0.0	0.0	1.0
14.870108	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	11.302275712500002	1.6125	0.0	0.0	0.0	0.0	0.0	1.0
14.957897	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	11.440776500000004	1.55	0.0	0.0	0.0	0.0	0.0	1.0
15.053435	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	11.598556712500006	1.575	0.0	0.0	0.0	0.0	0.0	1.0
15.155967	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	11.764190212500006	1.8625	0.0	0.0	0.0	0.0	0.0	1.0
15.295785	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	11.996090275000013	1.625	0.0	0.0	0.0	0.0	0.0	1.0
15.354922	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	12.096048175000014	1.8	0.0	0.0	0.0	0.0	0.0	1.0
15.459128	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	12.267449675000016	1.775	0.0	0.0	0.0	0.0	0.0	1.0
15.554765	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	12.425007537500019	1.8875	0.0	0.0	0.0	0.0	0.0	1.0
15.653869	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	12.586552337500015	1.725	0.0	0.0	0.0	0.0	0.0	1.0
15.753425	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	12.753396875000012	1.8	0.0	0.0	0.0	0.0	0.0	1.0
15.853893	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	12.912396137500014	1.8125	0.0	0.0	0.0	0.0	0.0	1.0
15.953408	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	13.076223675000012	1.775	0.0	0.0	0.0	0.0	0.0	1.0
